dtfrom	dtto	zones	ind_id	ind_name	code	regname	value
19.08.2013	25.08.2013	2	1121	Остаточный хлор	58	Район Измайлово 	0.53
19.08.2013	25.08.2013	2	1200	Запах при 60C	58	Район Измайлово 	1-2
19.08.2013	25.08.2013	2	5147	Неизвестно (5147)	58	Район Измайлово 	1-2
19.08.2013	25.08.2013	2	5148	Неизвестно (5148)	58	Район Измайлово 	Тинистый
19.08.2013	25.08.2013	2	5501	Общие колиформные бактерии (ОКБ)	58	Район Измайлово 	отс.
19.08.2013	25.08.2013	2	1000	Неизвестно (1000)	57	Район Северное Измайлово 	Тинистый
19.08.2013	25.08.2013	2	1001	Неизвестно (1001)	57	Район Северное Измайлово 	Хлорно-тинистый
19.08.2013	25.08.2013	2	1002	Запах при 20C	57	Район Северное Измайлово 	1
19.08.2013	25.08.2013	2	1003	Неизвестно (1003)	57	Район Северное Измайлово 	17.5
19.08.2013	25.08.2013	2	1004	Цветность	57	Район Северное Измайлово 	9
19.08.2013	25.08.2013	2	1005	Мутность	57	Район Северное Измайлово 	<0.30
19.08.2013	25.08.2013	2	1006	Водородный показатель (pH)	57	Район Северное Измайлово 	7.1
19.08.2013	25.08.2013	2	1013	Железо общее	57	Район Северное Измайлово 	<0.05
19.08.2013	25.08.2013	2	1050	Термотолерантные колиформные бактерии (ТКБ)	57	Район Северное Измайлово 	отс.
19.08.2013	25.08.2013	2	1053	Общее микробное число (ОМЧ)	57	Район Северное Измайлово 	отс.
19.08.2013	25.08.2013	2	1121	Остаточный хлор	57	Район Северное Измайлово 	0.33
19.08.2013	25.08.2013	2	1200	Запах при 60C	57	Район Северное Измайлово 	1
19.08.2013	25.08.2013	2	5147	Неизвестно (5147)	57	Район Северное Измайлово 	1
19.08.2013	25.08.2013	2	5148	Неизвестно (5148)	57	Район Северное Измайлово 	Тинистый
19.08.2013	25.08.2013	2	5501	Общие колиформные бактерии (ОКБ)	57	Район Северное Измайлово 	отс.
19.08.2013	25.08.2013	2	1000	Неизвестно (1000)	51	Район Косино-Ухтомский 	Тинистый
19.08.2013	25.08.2013	2	1001	Неизвестно (1001)	51	Район Косино-Ухтомский 	Тинистый
19.08.2013	25.08.2013	2	1002	Запах при 20C	51	Район Косино-Ухтомский 	2
19.08.2013	25.08.2013	2	1003	Неизвестно (1003)	51	Район Косино-Ухтомский 	18.3
19.08.2013	25.08.2013	2	1004	Цветность	51	Район Косино-Ухтомский 	9
19.08.2013	25.08.2013	2	1005	Мутность	51	Район Косино-Ухтомский 	0.46
19.08.2013	25.08.2013	2	1006	Водородный показатель (pH)	51	Район Косино-Ухтомский 	7.2
19.08.2013	25.08.2013	2	1013	Железо общее	51	Район Косино-Ухтомский 	<0.05
19.08.2013	25.08.2013	2	1050	Термотолерантные колиформные бактерии (ТКБ)	51	Район Косино-Ухтомский 	отс.
19.08.2013	25.08.2013	2	1053	Общее микробное число (ОМЧ)	51	Район Косино-Ухтомский 	отс.
19.08.2013	25.08.2013	2	1121	Остаточный хлор	51	Район Косино-Ухтомский 	0.35
19.08.2013	25.08.2013	2	1200	Запах при 60C	51	Район Косино-Ухтомский 	2
19.08.2013	25.08.2013	2	5147	Неизвестно (5147)	51	Район Косино-Ухтомский 	2
19.08.2013	25.08.2013	2	5148	Неизвестно (5148)	51	Район Косино-Ухтомский 	Тинистый
19.08.2013	25.08.2013	2	5501	Общие колиформные бактерии (ОКБ)	51	Район Косино-Ухтомский 	отс.
19.08.2013	25.08.2013	2	1000	Неизвестно (1000)	55	Район Метрогородок 	Тинистый
19.08.2013	25.08.2013	2	1001	Неизвестно (1001)	55	Район Метрогородок 	Тинистый
19.08.2013	25.08.2013	2	1002	Запах при 20C	55	Район Метрогородок 	1
19.08.2013	25.08.2013	2	1003	Неизвестно (1003)	55	Район Метрогородок 	20.5
19.08.2013	25.08.2013	2	1004	Цветность	55	Район Метрогородок 	10
19.08.2013	25.08.2013	2	1005	Мутность	55	Район Метрогородок 	0.84
19.08.2013	25.08.2013	2	1006	Водородный показатель (pH)	55	Район Метрогородок 	7.1
19.08.2013	25.08.2013	2	1013	Железо общее	55	Район Метрогородок 	<0.05
19.08.2013	25.08.2013	2	1050	Термотолерантные колиформные бактерии (ТКБ)	55	Район Метрогородок 	отс.
19.08.2013	25.08.2013	2	1053	Общее микробное число (ОМЧ)	55	Район Метрогородок 	отс.
19.08.2013	25.08.2013	2	1121	Остаточный хлор	55	Район Метрогородок 	0.20
19.08.2013	25.08.2013	2	1200	Запах при 60C	55	Район Метрогородок 	1
19.08.2013	25.08.2013	2	5147	Неизвестно (5147)	55	Район Метрогородок 	1
19.08.2013	25.08.2013	2	5148	Неизвестно (5148)	55	Район Метрогородок 	Тинистый
19.08.2013	25.08.2013	2	5501	Общие колиформные бактерии (ОКБ)	55	Район Метрогородок 	отс.
19.08.2013	25.08.2013	2	1000	Неизвестно (1000)	46	Район Новогиреево 	Тинистый
19.08.2013	25.08.2013	2	1001	Неизвестно (1001)	46	Район Новогиреево 	Тинистый
19.08.2013	25.08.2013	2	1002	Запах при 20C	46	Район Новогиреево 	1
19.08.2013	25.08.2013	2	1003	Неизвестно (1003)	46	Район Новогиреево 	17.9
19.08.2013	25.08.2013	2	1004	Цветность	46	Район Новогиреево 	9
19.08.2013	25.08.2013	2	1005	Мутность	46	Район Новогиреево 	0.42
19.08.2013	25.08.2013	2	1006	Водородный показатель (pH)	46	Район Новогиреево 	7.4
19.08.2013	25.08.2013	2	1013	Железо общее	46	Район Новогиреево 	<0.05
19.08.2013	25.08.2013	2	1050	Термотолерантные колиформные бактерии (ТКБ)	46	Район Новогиреево 	отс.
19.08.2013	25.08.2013	2	1053	Общее микробное число (ОМЧ)	46	Район Новогиреево 	отс.
19.08.2013	25.08.2013	2	1121	Остаточный хлор	46	Район Новогиреево 	0.36
19.08.2013	25.08.2013	2	1200	Запах при 60C	46	Район Новогиреево 	2
19.08.2013	25.08.2013	2	5147	Неизвестно (5147)	46	Район Новогиреево 	1
19.08.2013	25.08.2013	2	5148	Неизвестно (5148)	46	Район Новогиреево 	Тинистый
19.08.2013	25.08.2013	2	5501	Общие колиформные бактерии (ОКБ)	46	Район Новогиреево 	отс.
19.08.2013	25.08.2013	2	1000	Неизвестно (1000)	50	Район Новокосино 	Хлорно-тинистый
19.08.2013	25.08.2013	2	1001	Неизвестно (1001)	50	Район Новокосино 	Хлорно-тинистый
19.08.2013	25.08.2013	2	1002	Запах при 20C	50	Район Новокосино 	1
19.08.2013	25.08.2013	2	1003	Неизвестно (1003)	50	Район Новокосино 	19.9
19.08.2013	25.08.2013	2	1004	Цветность	50	Район Новокосино 	8
19.08.2013	25.08.2013	2	1005	Мутность	50	Район Новокосино 	<0.30
19.08.2013	25.08.2013	2	1006	Водородный показатель (pH)	50	Район Новокосино 	7.1
19.08.2013	25.08.2013	2	1013	Железо общее	50	Район Новокосино 	0.06
19.08.2013	25.08.2013	2	1050	Термотолерантные колиформные бактерии (ТКБ)	50	Район Новокосино 	отс.
19.08.2013	25.08.2013	2	1053	Общее микробное число (ОМЧ)	50	Район Новокосино 	отс.
19.08.2013	25.08.2013	2	1121	Остаточный хлор	50	Район Новокосино 	0.76
19.08.2013	25.08.2013	2	1200	Запах при 60C	50	Район Новокосино 	1-2
19.08.2013	25.08.2013	2	5147	Неизвестно (5147)	50	Район Новокосино 	1
19.08.2013	25.08.2013	2	5148	Неизвестно (5148)	50	Район Новокосино 	Хлорно-тинистый
19.08.2013	25.08.2013	2	5501	Общие колиформные бактерии (ОКБ)	50	Район Новокосино 	отс.
19.08.2013	25.08.2013	2	1000	Неизвестно (1000)	45	Район Перово 	Тинистый
19.08.2013	25.08.2013	2	1001	Неизвестно (1001)	45	Район Перово 	Тинистый
19.08.2013	25.08.2013	2	1002	Запах при 20C	45	Район Перово 	1
19.08.2013	25.08.2013	2	1003	Неизвестно (1003)	45	Район Перово 	20.8
19.08.2013	25.08.2013	2	1004	Цветность	45	Район Перово 	9
19.08.2013	25.08.2013	2	1005	Мутность	45	Район Перово 	0.47
19.08.2013	25.08.2013	2	1006	Водородный показатель (pH)	45	Район Перово 	7.2
19.08.2013	25.08.2013	2	1013	Железо общее	45	Район Перово 	<0.05
19.08.2013	25.08.2013	2	1050	Термотолерантные колиформные бактерии (ТКБ)	45	Район Перово 	отс.
19.08.2013	25.08.2013	2	1053	Общее микробное число (ОМЧ)	45	Район Перово 	отс.
19.08.2013	25.08.2013	2	1121	Остаточный хлор	45	Район Перово 	0.26
19.08.2013	25.08.2013	2	1200	Запах при 60C	45	Район Перово 	1-2
19.08.2013	25.08.2013	2	5147	Неизвестно (5147)	45	Район Перово 	1
19.08.2013	25.08.2013	2	5148	Неизвестно (5148)	45	Район Перово 	Тинистый
19.08.2013	25.08.2013	2	5501	Общие колиформные бактерии (ОКБ)	45	Район Перово 	отс.
19.08.2013	25.08.2013	2	1000	Неизвестно (1000)	53	Район Преображенское 	Тинистый
19.08.2013	25.08.2013	2	1001	Неизвестно (1001)	53	Район Преображенское 	Тинистый
19.08.2013	25.08.2013	2	1002	Запах при 20C	53	Район Преображенское 	1
19.08.2013	25.08.2013	2	1003	Неизвестно (1003)	53	Район Преображенское 	19.6
19.08.2013	25.08.2013	2	1004	Цветность	53	Район Преображенское 	11
19.08.2013	25.08.2013	2	1005	Мутность	53	Район Преображенское 	<0.30
19.08.2013	25.08.2013	2	1006	Водородный показатель (pH)	53	Район Преображенское 	7.3
19.08.2013	25.08.2013	2	1013	Железо общее	53	Район Преображенское 	<0.05
19.08.2013	25.08.2013	2	1050	Термотолерантные колиформные бактерии (ТКБ)	53	Район Преображенское 	отс.
19.08.2013	25.08.2013	2	1053	Общее микробное число (ОМЧ)	53	Район Преображенское 	отс.
19.08.2013	25.08.2013	2	1121	Остаточный хлор	53	Район Преображенское 	0.36
