"0_ID";"1_Наименование";"0_LABEL";"1_Адрес";"0_X";"0_Y";"0_BUI_NO_BTI";"0_CAD_NO";"0_STREET_BTI";"0_HOUSE_BTI";"0_HADD_BTI";"1_Округ";"1_Район";"0_UNOM";"0_Площадь";"0_Собственник_СО";"1_Собственник"
"000010299";"Летнее кафе на ул. Новочеремушкинская 44 к. 1";"Новочерёмушкинская ул. 44 к. 1 с. 1";"Новочерёмушкинская ул. 44 к. 1 с. 1";"37,568332";"55,67237";;;;;;"ЮЗАО";"Черёмушки";"2 113 473";"80";"КАРИНОЧКА";"КАРИНОЧКА"
"000010300";"Летнее кафе на ул. Профсоюзная 27 к. 1";"Профсоюзная ул. 27 к. 1";"Профсоюзная ул. 27 к. 1";"37,559780999";"55,674088";;;;;;"ЮЗАО";"Черёмушки";"2 113 437";"110";"Колобок";"ЭРЛ"
"000010301";"Летнее кафе на ул. Профсоюзная 27 к. 1";"Профсоюзная ул. 27 к. 1";"Профсоюзная ул. 27 к. 1";"37,559234";"55,6739249999999";;;;;;"ЮЗАО";"Черёмушки";"2 113 437";"100";"Нептун";"Нептун"
"000010302";"Летнее кафе на ул. Профсоюзная 33 с. 1";"Профсоюзная ул. 33 с. 1";"Профсоюзная ул. 33 с. 1";"37,55711";"55,671800999";;;;;;"ЮЗАО";"Черёмушки";"2 113 439";"80";"Металл Трейдинг";"Металл Трейдинг"
"000010303";"Летнее кафе на ул. Профсоюзная 33 с. 1";"Профсоюзная ул. 33 с. 1";"Профсоюзная ул. 33 с. 1";"37,557099";"55,6720189999999";;;;;;"ЮЗАО";"Черёмушки";"2 113 439";"90";"Якитория";"Сэйвори"
"000010304";"Летнее кафе на ул. Профсоюзная 45А";"Профсоюзная ул. 45А";"Профсоюзная ул. 45А";"37,551606";"55,666924";;;;;;"ЮЗАО";"Черёмушки";"2 802 961";"150";"Гудман";"Колбасофф Лайт"
"000010305";"Летнее кафе на ул. Профсоюзная 45 А";"Профсоюзная ул. 45А";"Профсоюзная ул. 45А";"37,55182";"55,666852";;;;;;"ЮЗАО";"Черёмушки";"2 802 961";"210";"СТЕЙК ХАУС";"ЕВРОПАЦЕНТР"
"000010306";"Летнее кафе на ул. Новочеремушкинская 53 А";"Новочерёмушкинская ул. 53А";"Новочерёмушкинская ул. 53А";"37,569898";"55,6715289999999";;;;;;"ЮЗАО";"Черёмушки";"2 108 428";"50";"РУССКИЙ ДВОРИК";"РУССКИЙ ДВОРИК"
"000010307";"Летнее кафе на ул. Обручева 45";"ул. Обручева 45";"ул. Обручева 45";"37,55711";"55,65094";;;;;;"ЮЗАО";"Черёмушки";"2 107 863";"350";"Триада кафе ""Веранда""";"ТРИАДА"
"000010308";"Летнее кафе на Научном пр-де д. 19";"Научный пр. 19";"Научный пр. 19";"37,553226";"55,6530229999999";;;;;;"ЮЗАО";"Черёмушки";"2 803 269";"50";"КАНТИНА";"КАНТИНА ""Вкус Востока"""
"000010309";"Летнее кафе на Нахимовском пр-те 35 к. 2";"Нахимовский просп. 35 к. 2";"Нахимовский просп. 35 к. 2";"37,575467";"55,672872";;;;;;"ЮЗАО";"Черёмушки";"2 113 429";"350";"ВОЛЕРТО";"ВОЛЕРТО"
"000010310";"Летнее кафе на ул. Наметкина 9";"ул. Намёткина 9";"ул. Намёткина 9";"37,551702";"55,663504999";;;;;;"ЮЗАО";"Черёмушки";"70 231";"100";"ОРА кафе ""Очаг Султана""";"ОРА"
"000010311";"Летнее кафе на Нахимовском пр-те д. 67";"Нахимовский просп. 67";"Нахимовский просп. 67";"37,5565009999999";"55,680820999";;;;;;"ЮЗАО";"Черёмушки";"2 108 044";"100";"Кельт ирландский паб ""Конор мак Несса""";"КЕЛЬТ"
"000010312";"Летнее кафе на ул. Каховка 29 А";"ул. Каховка 29А";"ул. Каховка 29А";"37,5699949999999";"55,6567209999999";;;;;;"ЮЗАО";"Черёмушки";"2 801 236";"100";"ЗАРЯ";"КАФЕ ""Кейк"""
"000010313";"Летнее кафе на Севастопольском пр-те 28 к.2";"Севастопольский просп. 28 к. 2";"Севастопольский просп. 28 к. 2";"37,5781169999999";"55,6643889999999";;;;;;"ЮЗАО";"Черёмушки";"2 802 773";"100";"САМ ПРИШЕЛ";"КОМПАНИЯ ""ЖИЗНЬ"""
"000010314";"Летнее кафе на ул. Профсоюзная 23";"Профсоюзная ул. 23";"Профсоюзная ул. 23";"37,5608969999999";"55,674856999";;;;;;"ЮЗАО";"Черёмушки";"2 113 377";"120";"МИЛЬ ФЛЁР";"МИЛЬ ФЛЁР"
"000010315";"Летнее кафе на ул. Профсоюзная 23";"Профсоюзная ул. 23";"Профсоюзная ул. 23";"37,561154";"55,6749769999999";;;;;;"ЮЗАО";"Черёмушки";"2 113 377";"450";"МИЛЬ ФЛЁР";"МИЛЬ ФЛЁР"
"000010316";"Летнее кафе на ул. Новочеремушкинская 66 к. 1";"Новочерёмушкинская ул. 66 к. 1";"Новочерёмушкинская ул. 66 к. 1";"37,560556";"55,6629209999999";;;;;;"ЮЗАО";"Черёмушки";"61 050";"30";"Бон Чибо";"Бон Чибо"
"000010317";"Летнее кафе на ул. Цюрупы 28";"ул. Цюрупы 28";"ул. Цюрупы 28";"37,5674089999999";"55,667052";;;;;;"ЮЗАО";"Черёмушки";"2 113 462";"15";"Бенто";"Этель Люкс"
"000010318";"Летнее кафе на ул. Обручева 55А";"ул. Обручева 55А";"ул. Обручева 55А";"37,5597489999999";"55,6510549999999";;;;;;"ЮЗАО";"Черёмушки";"2 107 769";"50";"МЕТЕХИ";"МЕТЕХИ"
"000010319";"ВТА-Ресурс";"ул. Горчакова 1";"ул. Горчакова 1";"37,5223969999999";"55,538976999";;;;;;"ЮЗАО";"Южное Бутово";"69 277";"80";"ВТА-РЕСУРС";"ВТА-РЕСУРС"
"000010320";"Вавилон Инвест";"Южнобутовская ул. 69";"Южнобутовская ул. 69";"37,528083";"55,535226";;;;;;"ЮЗАО";"Южное Бутово";"69 224";"32";"ЗОЛОТОЙ ГУСЬ";"СОФТ-ТУР"
"000010321";"АВЭМ";"ул. Адмирала Лазарева 24";"ул. Адмирала Лазарева 24";"37,533104";"55,5469409999999";;;;;;"ЮЗАО";"Южное Бутово";"2 900 898";"100";"АВЭМ";"АВЭМ"
"000010322";"ДЖЕЙН";"ул. Адмирала Лазарева 24";"ул. Адмирала Лазарева 24";"37,532652999";"55,546626";;;;;;"ЮЗАО";"Южное Бутово";"2 900 898";"100";"ДЖЕЙН";"ДЖЕЙН"
"000010323";"Макдональдс";"Венёвская ул. 4";"Венёвская ул. 4";"37,543254";"55,5484829999999";;;;;;"ЮЗАО";"Южное Бутово";"2 900 899";"130";"ДЕТСКИЙ МИР";"ДЕТСКИЙ МИР-ЦЕНТР МАГАЗИН 33"
"000010324";"Досуг Интерпрайз";"Скобелевская ул. 20";"Скобелевская ул. 20";"37,556084999";"55,546238";;;;;;"ЮЗАО";"Южное Бутово";"61 056";"100";"ДОСУГ-ИНТЕРПРАЙЗ";"ДОСУГ-ИНТЕРПРАЙЗ"
"000010325";"СИРКУС";"Вильнюсская ул. 5";"Вильнюсская ул. 5";"37,522868999";"55,6041189999999";;;;;;"ЮЗАО";"Ясенево";"2 118 681";"18";"СИРКУС";"Автоимперия"
"000010326";"ГЛОБУС";"Литовский бульв. 22";"Литовский бульв. 22";"37,536708999";"55,6116209999999";;;;;;"ЮЗАО";"Ясенево";"2 131 936";"45";"ГЛОБУС";"Глобус"
"000011309";"Бернар";"Профсоюзная ул. 154";"Профсоюзная ул. 154";"37,50493";"55,62166";;;;;;"ЮЗАО";"Тёплый Стан";"2 108 311";"50";"ПИТ. ЭЛ.";"ПИТ. ЭЛ."
"000011511";"Садихов Б.С.";"ул. Софьи Ковалевской 1";"ул. Софьи Ковалевской 1";"37,530700999";"55,8802409999999";;;;;;"САО";"Дмитровский";"3 500 134";"528";"Нет Нейм";"ЕВРОИДЕАЛ ГАРАНТ"
"000011512";"Халилов А.Х.";"ул. Софьи Ковалевской 14";"ул. Софьи Ковалевской 14";"37,532320999";"55,8879189999999";;;;;;"САО";"Дмитровский";"10 299";"500";"Нет Нейм";"ЕВРОИДЕАЛ ГАРАНТ"
"000011588";"Сезонное (летнее) кафе на улице Большая Академическая вл.38 (зона отдыха)";"Лиственничная аллея 2А";"Лиственничная аллея 2А";"37,536472999";"55,834824";;;;;;"САО";"Тимирязевский";"13 150";"30";"ГП МСХА ИМ. К.А. ТИМИРЯЗЕВА";"МСХА ИМ. ТИМИРЯЗЕВА К.А."
"000011702";"Нуриева С. В.";"Прибрежный пр. 5";"Прибрежный пр. 5";"37,465566";"55,876831";;;;;;"САО";"Левобережный";"20 772";"94";"ПЛЯЖ";"ЮНИКС"
"000011685";"Центрфуд";"Ленинградское шоссе 51";"Ленинградское шоссе 51";"37,4680549999999";"55,851516999";;;;;;"САО";"Левобережный";"2 133 087";"82";"АЛЫЕ ПАРУСА""";"КОМЭК"
"000011781";"Летнее кафе ООО ""Мари МР""";"Дегунинская ул. 13";"Дегунинская ул. 13";"37,530744";"55,864668";;;;;;"САО";"Западное Дегунино";"6 361";"20";"МАРИ МР";"МАРИ МР"
"000011784";"КЭМИЛЬФО";"Вятская ул. 41";"Вятская ул. 41";"37,5812669999999";"55,8008489999999";;;;;;"САО";"Савеловский";"2 112 399";"140";"Интэс";"Интэс"
"000011895";"Дмитровское ш., вл.80А";"Дмитровское шоссе 80А";"Дмитровское шоссе 80А";"37,5503769999999";"55,864946";;;;;;"САО";"Бескудниковский";"2 109 659";"80";"АкваФорум";"Аквафорум"
"000011944";"Сезонное летнее кафе при стационарном предприятии; Измайловский просп., 61";"Измайловский просп. 61";"Измайловский просп. 61";"37,78403";"55,788888";;;;;;"ВАО";"Измайлово";"8 689";"30";"АРЛАНД -В (Евро кафе)";"АРЛАНД -В"
"000011989";"Сезонное кафе при стационарном предприятии Магазин №66 ул.3-я подрезковская, д.14, стр.2";"3-я Подрезковская ул. 14 с. 2";"3-я Подрезковская ул. 14 с. 2";"37,355831";"55,940648";;;;;;"САО";"Молжаниновский";"2 112 284";"30";"ООО ""МАГАЗИН № 66""";"МАГАЗИН 66"
"000011990";"Сезонно (летнее) кафе отдельностоящее, Новосходненсое шоссе, вл.166";"Новосходненское шоссе 166";"Новосходненское шоссе 166";"37,3479669999999";"55,937208";;;;;;"САО";"Молжаниновский";"45 081";"25";"СибЭкоСистема";"СибЭкоСистема"
"000011992";"Сезонное (летнее) кафе отдельностоящее, д.Вереськино в районе реки Сходня";"Новосходненское шоссе 110";"Новосходненское шоссе 110";"37,3455429999999";"55,928132999";;;;;;"САО";"Молжаниновский";"45 104";"20";"СибЭкоСистема";"СибЭкоСистема"
"000011991";"Сезонное (летнее) кафе отдельностоящее, Международное шоссе, 1-й км.";"Международное шоссе 4 с. 1";"Международное шоссе 4 с. 1";"37,3975349999999";"55,927018";;;;;;"САО";"Молжаниновский";"3 403 338";"50";"Дергунов А.Н.";"ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ"
"000012278";"Кафе на ул. Балчуг 5";"ул. Балчуг 5";"ул. Балчуг 5";"37,626217";"55,747213";;;;;;"ЦАО";"Замоскворечье";"2 118 547";"50";"Ресторан Балчуг";"Кемпински отели (Россия) СА"
"000018408";"Грис";"ул. Менжинского 30 с. 1";"ул. Менжинского 30 с. 1";"37,667682";"55,869346";;;;;;"СВАО";"Бабушкинский";"2 000 032";"40";"КАФЕ ""ИЗБУШКА""";"ГРИС"
"000010438";"Формула вкуса";"ул. Земляной Вал 33";"ул. Земляной Вал 33";"37,658202";"55,757984";;;;;;"ЦАО";"Басманный";"4 301 522";"180";"-";"АНДРИАНОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ"
"000010440";"РосинтерРесторанс";"ул. Земляной Вал 33";"ул. Земляной Вал 33";"37,658336999";"55,757424";;;;;;"ЦАО";"Басманный";"4 301 522";"115";"ФРАЙДИС";"РОСИНТЕР РЕСТОРАНТС"
"000010427";"Царица Тамар";"Большой Спасоглинищевский пер. 3 с. 5";"Большой Спасоглинищевский пер. 3 с. 5";"37,635243";"55,7564629999999";;;;;;"ЦАО";"Басманный";"2 121 358";"150";"Царица Тамара";"ЦАРИЦА ТАМАР"
"000010410";"Галерея-Алекс";"Ладожская ул. 4/6 с. 4";"Ладожская ул. 4/6 с. 4";"37,681976999";"55,771372";;;;;;"ЦАО";"Басманный";"4 302 102";"20";"ГАЛЕРЕЯ -АЛЕКС""";"ГАЛЕРЕЯ-АЛЕКС"
"000010420";"Домдевять";"Старая Басманная ул. 9 к. 1";"Старая Басманная ул. 9 к. 1";"37,657859";"55,76489";;;;;;"ЦАО";"Басманный";"9 486";"50";"Трикстер";"Басманная"
"000010435";"Азарика";"ул. Покровка 18/18 с. 3";"ул. Покровка 18/18 с. 3";"37,6457989999999";"55,759252";;;;;;"ЦАО";"Басманный";"2 120 332";"50";"-";"ИНКА"
"000010433";"Вижен Медикал Центр";"Чистопрудный бульв. 12 к. 2";"Чистопрудный бульв. 12 к. 2";"37,643696999";"55,760846";;;;;;"ЦАО";"Басманный";"28 985";"26";"Авокадо";"БизнесКомпани"
"000010448";"Атриум кафе";"ул. Земляной Вал 33";"ул. Земляной Вал 33";"37,658224";"55,75802";;;;;;"ЦАО";"Басманный";"4 301 522";"380";"Матильда";"Атриум кафе"
"000010455";"Ред кафе";"Мясницкая ул. 24/7 с. 8";"Мясницкая ул. 24/7 с. 8";"37,635651";"55,762982";;;;;;"ЦАО";"Басманный";"4 303 732";"80";"-";"ИНКА"
"000010464";"Тарас Бульба";"Бакунинская ул. 23-41";"Бакунинская ул. 23-41";"37,684595";"55,775548";;;;;;"ЦАО";"Басманный";"83 054";"80";"Корчма Тарас Бульба";"Золотой рассвет"
"000010466";"Феерия";"Садовая-Черногрязская ул. 22 с. 1";"Садовая-Черногрязская ул. 22 с. 1";"37,655156";"55,764274";;;;;;"ЦАО";"Басманный";"2 105 805";"120";"АЭРО";"Автоимперия"
